StartTime	Dur	Proto	SrcAddr	Sport	Dir	DstAddr	Dport	State	sTos	dTos	TotPkts	TotBytes	Label
1970/01/04 00:25:38.578123	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:26:10.584346	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:30:24.419980	  0.000172	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/04 00:30:24.420327	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       220	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:30:40.633494	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       209	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:30:56.330050	  0.177755	       tcp	                  10.0.2.16	49795	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/04 00:30:56.508101	  0.207707	       tcp	                  10.0.2.16	49796	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/04 00:30:56.716889	  0.182828	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       260	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 00:30:56.900398	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       277	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:30:56.901019	  2.999490	       tcp	                  10.0.2.16	49797	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/04 00:31:05.899376	  0.000000	       tcp	                  10.0.2.16	49797	   ->	               66.148.64.18	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/04 00:31:12.749219	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       101	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:31:17.907059	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       106	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:31:22.913968	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       183	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:31:27.921273	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       232	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 00:31:28.173140	  0.177010	       tcp	                  10.0.2.16	49798	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/04 00:31:28.350421	  0.208093	       tcp	                  10.0.2.16	49799	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/04 00:31:28.559533	  0.102060	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       242	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 00:31:28.662257	  0.116156	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       703	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 00:32:14.592116	  2.999704	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/04 00:32:21.597862	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:32:29.599856	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:32:45.602378	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:33:17.608542	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:39:21.616472	  3.000106	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/04 00:39:28.622197	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:39:36.623563	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:39:52.626604	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:40:24.632463	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:46:28.641464	  2.998633	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/04 00:46:35.645725	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:46:43.647842	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:46:59.650261	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:47:31.656101	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:53:35.664234	  2.999724	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/04 00:53:42.670037	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:53:50.671418	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:54:06.674597	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 00:54:38.680782	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 01:00:42.688254	  3.000008	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/04 01:00:49.693706	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 01:00:57.695325	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 01:01:13.698461	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 01:01:31.394083	  0.000186	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/04 01:01:31.394462	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       119	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 01:01:45.704080	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/04 01:01:49.980770	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       245	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 01:02:05.717959	  1.627135	       tcp	                  10.0.2.16	49800	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/04 01:02:07.345616	  1.784764	       tcp	                  10.0.2.16	49801	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/04 01:02:09.131429	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       288	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 01:02:27.203945	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       117	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/04 01:02:45.893532	  3.961126	       tcp	                  10.0.2.16	49802	   ->	             173.194.70.106	80	FSPA*	    0	    0	      11	      1872	               flow=From-Botnet-V1-TCP-Established
1970/01/04 01:02:47.567623	  1.785365	       tcp	                  10.0.2.16	49803	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/04 01:02:49.354007	  1.016393	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       391	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:02:50.371129	  0.907127	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       692	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:02:50.371812	  2.999765	       tcp	                  10.0.2.16	49804	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/04 01:02:51.277616	  0.888962	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       377	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:02:52.177496	  0.942998	       udp	                  10.0.2.16	15311	  <->	             66.235.184.138	15081	  CON	    0	    0	       3	       527	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:02:56.115606	  0.958073	       udp	                  10.0.2.16	15311	  <->	               66.36.230.86	19347	  CON	    0	    0	       3	       515	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:02:59.370324	  0.000000	       tcp	                  10.0.2.16	49804	   ->	               66.148.64.18	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/04 01:03:00.072445	  2.895302	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       6	      1373	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:03:02.968340	  2.695172	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       8	      1442	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:03:05.662759	  2.643349	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       6	      1223	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/04 01:03:08.306744	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       131	                   flow=From-Botnet-V1-UDP-Attempt
